# Isothermal calorimetry of a CEM I paste — calibration target
#
# Source dataset: Šmilauer V., Reiterman P. (2025), Isothermal calorimetry
#   database of 65 cements and approximations. Zenodo.
#   doi: 10.5281/zenodo.15212785
#   license: CC-BY-4.0  <https://creativecommons.org/licenses/by/4.0/>
#   source file: 122-CEM I 52.5 R Cizkovice-397.csv
#
# Companion article, to be cited (CC BY-NC-ND 3.0 — cite, do not reproduce):
#   Šmilauer V., Edelmannová J., Reiterman P., Isothermal calorimetry database
#   of 65 cements with analytical approximations, Ceramics-Silikáty 70(1),
#   25-33 (2026). doi: 10.13168/cs.2025.0048
#
# cement: Cizkovice 52.5R
# blaine: 397 m2/kg
# wb: 0.50
# temperature: 20C
# Truncated from line: 3 with assigned time: 0.75 h normalized with binder mass: 6.77 g
# Released heat up to 45 minutes (J/g of binder): 12.0 estimated
# reference fit by the depositors: Fitted affinity hydration model, B1 1.283304 h^-1, B2 9.275e-04, eta 5.6682, DoHInf 0.85, Qpot 500.0 J/g, Ea 38300.0 J/mol
#
# Subset of the source record: 485 of 12320 rows, chosen as
#   the rows nearest to 500 log-spaced times. Values are verbatim; no
#   interpolation, no smoothing. Regenerate with data/experimental/regenerate.jl
#
# The fourth column is NOT a measurement: it is the depositors' own
#   affinity-model fit, read off their tabulated curve at the row nearest
#   in time. It is carried so that a fit can be judged against somebody
#   else's on the very same record.
#
# columns: hydration time (h), heat flow (W/g of binder), heat (J/g of
#   binder), depositors' fitted heat (J/g of binder)
time_h,heat_flow_W_per_g,heat_J_per_g,reference_fit_J_per_g
78.12917789856593,0.00021388426968860187,330.84605504037893,323.8649
78.99248614602618,0.00020925546941874773,331.50466689447484,323.8649
79.86714461512035,0.00020447486915799051,332.15463768948626,325.1148
80.75808412849902,0.00020036787778896525,332.80374157756665,325.1148
81.67999031219217,0.00019628011277763322,333.4623155748781,326.3562
82.58057018531693,0.00019240616450895518,334.09243822475923,327.5894
83.50375727666749,0.0001887830422369113,334.72668685207907,327.5894
84.44396179775397,0.00018405854055130133,335.3573135267433,328.8142
85.3871843938695,0.00017672746345852045,335.97267741013064,328.8142
86.32895616299575,0.00017262879715250349,336.5645292383741,330.0309
87.3110304384099,0.00016890924467187487,337.1681725495779,331.2394
88.2782982616292,0.00016505853427174782,337.75058759565053,331.2394
89.26904082576434,0.00016112166948642782,338.3325391223907,332.4398
90.25803046743074,0.00015709966546652122,338.898804919173,332.4398
91.26318800409635,0.00015508245312480007,339.4672537678653,333.6322
92.29877306891812,0.000150099879488175,340.03641654468987,334.8165
93.322252426015,0.00014525869518271033,340.5798305697817,334.8165
94.36398651772075,0.0001429938293735804,341.1239514298782,335.9928
95.42366154445541,0.00013859923781810225,341.6604460351264,335.9928
96.49608578589226,0.00013644353274870123,342.1903337647155,337.1612
97.5732850316498,0.00013263959567403358,342.7131812910886,338.3216
98.65920535273021,0.00012963339620099604,343.22630293011025,338.3216
99.76656523048877,0.0001241647690926396,343.7316920494382,339.4742
100.87359034551514,0.00012174954980159187,344.22098024124114,339.4742
102.0158503772815,0.00012305413484258782,344.72772838662775,340.619
103.13812556730376,0.00012079758349429935,345.219496056606,341.7559
104.29296174440118,0.00011890173885680062,345.71748709009483,341.7559
105.44822068154811,0.00011453101064341164,346.198830608152,342.885
106.63807913157675,0.00011401793301744282,346.6888399745222,342.885
107.83554694294929,0.00011345995248809739,347.17988704262416,344.0064
109.05013848874303,0.00010761776829276191,347.6593844993742,345.1201
110.25070302274491,0.00010595608949406877,348.12082401214553,345.1201
111.48446924752659,0.00010386416744566459,348.5866273275273,346.226
112.73123039073414,0.00010164906531440912,349.047597641598,346.226
113.99229186826281,9.940203481362229e-5,349.5040135096646,347.3243
115.27880202704006,9.8858559851995e-5,349.9647116742683,348.4149
116.56160886042647,9.513095407511606e-5,350.4143675758847,348.4149
117.86232622385025,9.057690306035201e-5,350.84891394149724,349.4979
119.17403444806735,9.045097213100024e-5,351.27938662621995,349.4979
120.52253705938656,8.939156953608012e-5,351.7141524043774,350.5732
121.87098044753074,8.655430482229494e-5,352.1392474930559,351.641
123.21552295413282,8.273861669361246e-5,352.5529421594491,351.641
124.60011907027827,8.22102760547927e-5,352.965191709397,352.7011
125.99992883165677,8.328645783415359e-5,353.37961634311046,352.7011
127.41261375308036,8.192041319352065e-5,353.80064169890636,353.7537
128.82812375479276,8.225881699089213e-5,354.2186932956108,354.7988
130.2610419989957,8.262598903135827e-5,354.64425030832444,354.7988
131.72336799767282,8.20674443502358e-5,355.0789520644088,355.8362
133.18861695488295,7.808876669222733e-5,355.49547447597536,355.8362
134.67901688641973,7.568649828374939e-5,355.9113242026263,356.8662
136.19320448915164,7.420052066535938e-5,356.32008213726635,357.8886
137.71807036651506,7.207180696783219e-5,356.72115030149973,357.8886
139.2460665816731,7.237765833986208e-5,357.11575978469904,358.9035
140.82216901871894,6.663144715903329e-5,357.5134368820825,358.9035
142.39209044072365,6.39756691517585e-5,357.8800995183759,359.9109
143.98552379767102,6.373177032346585e-5,358.2440979186028,360.9107
145.57469989392493,6.546912195797834e-5,358.60887599434494,360.9107
147.21257156040934,6.099560669788101e-5,358.9853521815283,361.9031
148.8554298149215,6.157680728899437e-5,359.35133844684105,361.9031
150.5248849497901,6.275862738767055e-5,359.7270823793389,362.888
152.2003492029508,6.168094801920772e-5,360.10132351868504,363.8653
153.8966085182296,6.266638153074143e-5,360.48044532897734,363.8653
155.6260379738278,5.979186308970191e-5,360.8689668660701,364.8352
157.37372238854567,5.769963516057727e-5,361.23590718550025,364.8352
159.12102380798925,5.712123874107945e-5,361.5979185925266,365.7976
160.9080584418774,5.574710424059796e-5,361.96106358740366,366.7524
162.70533054272335,5.4053019784610045e-5,362.3158977149632,366.7524
164.51339088757834,5.2994221688292555e-5,362.6737839295851,367.6998
166.3573374927044,5.2923337013879675e-5,363.02312501405675,367.6998
168.21746457775436,5.0860868589542e-5,363.367791081581,368.6397
170.0974471766419,4.8596289021574496e-5,363.7034696116773,369.572
172.00231311572924,5.022072014532868e-5,364.04192936100304,369.572
173.94012076735498,5.029749810871173e-5,364.3899541409683,370.4969
175.86393058054978,5.082184730149958e-5,364.73792100378097,370.4969
177.8338244899114,4.896229734190584e-5,365.0886257792839,371.4142
179.82270207815702,4.985329206307291e-5,365.4428203643417,372.324
181.8423912403981,4.6664078253865104e-5,365.78571790731667,372.324
183.87490034500757,4.582984037158318e-5,366.12255890524494,373.2262
185.91617749902937,4.412261327922192e-5,366.45256544764965,373.2262
188.0009436162313,4.4380269069877136e-5,366.7896676399873,374.1209
190.11008675204383,3.8673359177897515e-5,367.0983734672763,375.0081
192.21440021183756,4.19449754913889e-5,367.39562999833487,375.0081
194.39045653959116,4.080719934313739e-5,367.7184589928742,375.8877
196.54072127236262,4.0811029891459024e-5,368.03224196208225,375.8877
198.73707210540772,4.2533156316833176e-5,368.36257686320306,376.7597
200.96577934496935,4.2403932048490397e-5,368.700574548191,377.6241
203.21826873315706,4.025509578824331e-5,369.04656273590393,377.6241
205.49327833619384,3.928101246766552e-5,369.3691351577037,378.4809
207.78705772307185,3.83989153875199e-5,369.6907335651245,378.4809
210.09833727664417,3.7627389337092226e-5,370.0083492594622,379.3301
212.44456236958504,3.605342745974824e-5,370.32159759037654,380.1717
214.82137469410898,3.521936153668316e-5,370.63225444322126,380.1717
217.2357374403212,3.367303933239995e-5,370.92777627029557,381.0056
219.65754563649497,3.39294244654372e-5,371.22281513992664,381.0056
222.1083319744799,3.5774779959317455e-5,371.5301016888637,381.8318
224.59399635129506,3.5006916700020515e-5,371.84789023137375,382.6504
227.0994166931841,3.602198133976144e-5,372.16712481377766,382.6504
229.64933003107708,3.257178829266067e-5,372.49585848953257,383.4612
232.20778611203036,3.340205965223114e-5,372.80159786403743,383.4612
234.80375186231402,3.280572159152288e-5,373.11016786489404,384.2644
237.42374792324173,2.8520455524448082e-5,373.4016065699592,385.0598
240.0851838681433,2.9216030677606017e-5,373.68847222382647,385.0598
242.76902974883717,2.8389676514368666e-5,373.9635726463941,385.8475
245.48400965531667,2.9464409984197075e-5,374.24483945809806,385.8475
248.22336169713074,2.985658067629478e-5,374.5399053902604,386.6274
250.9992235602273,3.206074434704349e-5,374.8501216124566,387.3995
253.8166789538993,2.900357039543329e-5,375.1532695663729,387.3995
256.6418922226959,2.864870605627971e-5,375.44816169746196,388.1637
259.5065341187848,2.9840564381186834e-5,375.74236011378554,388.1637
262.41751743833225,2.3659756426939178e-5,376.00797209885565,388.9202
