# Isothermal calorimetry of a CEM I paste — holdout
#
# Source dataset: Šmilauer V., Reiterman P. (2025), Isothermal calorimetry
#   database of 65 cements and approximations. Zenodo.
#   doi: 10.5281/zenodo.15212785
#   license: CC-BY-4.0  <https://creativecommons.org/licenses/by/4.0/>
#   source file: 116-CEM I 52.5 R Ladce-415.csv
#
# Companion article, to be cited (CC BY-NC-ND 3.0 — cite, do not reproduce):
#   Šmilauer V., Edelmannová J., Reiterman P., Isothermal calorimetry database
#   of 65 cements with analytical approximations, Ceramics-Silikáty 70(1),
#   25-33 (2026). doi: 10.13168/cs.2025.0048
#
# cement: CEM I 42.5R Ladce-415
# blaine: 415 m2/kg
# wb: 0.45
# temperature: 20C
# Truncated from line: 2 with assigned time: 0.75 h normalized with binder mass: 20.483 g
# Released heat up to 45 minutes (J/g of binder): 12.0 estimated
# reference fit by the depositors: Fitted affinity hydration model, B1 1.078123 h^-1, B2 1.370e-03, eta 7.1694, DoHInf 0.85, Qpot 500.0 J/g, Ea 38300.0 J/mol
#
# Subset of the source record: 458 of 11951 rows, chosen as
#   the rows nearest to 500 log-spaced times. Values are verbatim; no
#   interpolation, no smoothing. Regenerate with data/experimental/regenerate.jl
#
# The fourth column is NOT a measurement: it is the depositors' own
#   affinity-model fit, read off their tabulated curve at the row nearest
#   in time. It is carried so that a fit can be judged against somebody
#   else's on the very same record.
#
# columns: hydration time (h), heat flow (W/g of binder), heat (J/g of
#   binder), depositors' fitted heat (J/g of binder)
time_h,heat_flow_W_per_g,heat_J_per_g,reference_fit_J_per_g
164.28075821750693,7.315558365657831e-5,311.84436922533837,307.0705
166.34361952814788,7.161590159744994e-5,312.3816034708606,308.2145
168.40648083872264,7.034270238134495e-5,312.9096413678459,309.3533
170.5209136821164,6.967662627813489e-5,313.4411016487727,309.3533
172.68691805839538,6.797394590391384e-5,313.9749024457084,310.4871
174.8529224345419,6.736361086396057e-5,314.50221894273045,310.4871
177.07049834344122,6.7114636424051e-5,315.03985381244934,311.6158
179.28807425234052,6.545905092230232e-5,315.5683416862534,312.7394
181.50565016130605,6.386785700686961e-5,316.0847465901353,312.7394
183.82636913577716,6.169037770360796e-5,316.609523579599,313.858
186.09551657742924,5.9440776378006596e-5,317.1039627916176,313.858
188.46780708471934,5.82944452744302e-5,317.60621262823946,314.9716
190.8400975920094,5.775510466625083e-5,318.100970853332,316.0802
193.21238809916707,5.727744312811074e-5,318.5915286316777,316.0802
195.63625013920995,5.633680344302646e-5,319.08790975847154,317.1838
198.11168371193938,5.488640950405902e-5,319.5838737209793,317.1838
200.5871172846688,5.469605824241515e-5,320.07321333331623,318.2826
203.11412239021723,5.3187686100228854e-5,320.5648543808788,319.3764
205.69269902851846,5.2082346290079254e-5,321.054771089897,319.3764
208.27127566681966,5.0011505340322674e-5,321.5303363948826,320.4653
210.90142383787366,4.81636530453076e-5,321.9944523479504,320.4653
213.53157200892764,4.718958558315546e-5,322.4464141587155,321.5493
216.21329171273442,4.6640218931264353e-5,322.89977496163164,322.6284
218.9465829493602,4.638945280567455e-5,323.35775097969594,322.6284
221.67987418598597,4.6238667108442184e-5,323.8139466430008,323.7027
224.4647369552983,4.639262262260622e-5,324.2786630925531,323.7027
227.30117125749587,4.575262863039044e-5,324.7488982859348,324.7721
230.13760555956097,4.3289535167123194e-5,325.2059056243816,325.8367
233.02561139451132,3.99069332162187e-5,325.63755299410366,325.8367
235.965188762082,3.983040136888415e-5,326.0588166812855,326.8965
238.9563376625379,4.172618800064812e-5,326.4985953190595,326.8965
241.9474865629938,4.023086695373679e-5,326.9426565420104,327.9515
244.99020699620246,4.026561894109971e-5,327.37440208649065,329.0017
248.0844989621639,3.8657749405224704e-5,327.8179992614275,329.0017
251.17879092812538,3.874804900346008e-5,328.2491878064746,330.0471
254.32465442677338,3.6772896249626916e-5,328.67919747615133,330.0471
257.52208945830665,3.5055861433907004e-5,329.09561279365914,331.0877
260.7710960225264,3.417263262792064e-5,329.49540008456376,332.1235
264.071674119499,3.415804798640552e-5,329.89733021035926,332.1235
267.372252216604,3.5778427857724173e-5,330.30739788504985,333.1546
270.7244018463294,3.592842169194236e-5,330.7413672323759,333.1546
274.12812300893995,3.396377909207538e-5,331.1644409971577,334.1809
277.5834157041709,3.2514683961405125e-5,331.5824092768679,335.2024
281.09027993228705,3.127106250704156e-5,331.9817375346603,335.2024
284.59714416040316,3.120922809730488e-5,332.37510811240304,336.2192
288.2071514540249,3.0225069964300845e-5,332.76959021461033,336.2192
291.81715874764654,3.228815202439347e-5,333.1778700337362,337.2312
295.478737574021,3.011048362039801e-5,333.6019608913108,338.2385
299.1918879331483,3.0153713997641444e-5,334.003259288603,338.2385
302.95660982502835,3.0076687590550477e-5,334.405043432024,339.241
306.77290324966117,2.7471990480323084e-5,334.7865224948327,339.241
310.640768287513,2.897742291634473e-5,335.17519661542957,340.2387
314.50863324695166,2.692732655384418e-5,335.5683829524786,341.2317
318.47964127196207,2.811883261482487e-5,335.9648284132328,341.2317
322.5022208297915,2.6544342610256224e-5,336.3731690018648,342.22
326.5248003876209,2.6103932535654105e-5,336.7547220991882,342.22
330.6505230109559,2.40118195996109e-5,337.12776011759695,343.2035
334.77624563435717,2.639367573381692e-5,337.50631714762613,344.1822
339.00511132339636,2.528559215602308e-5,337.89627680612006,344.1822
343.28554854512214,2.527012153916428e-5,338.27677279790424,345.1562
347.5659857669142,2.5176790252359387e-5,338.66662986382676,345.1562
351.94956605427797,2.37415792743181e-5,339.05809791991265,346.1254
356.38471787439454,2.214478319163639e-5,339.41812704227794,347.0898
360.87144122739636,2.180806351837259e-5,339.774615814969,347.0898
365.4097361130847,2.297343438130846e-5,340.1421358204505,348.0494
369.9996025315921,2.3511922828798372e-5,340.52775810375465,348.0494
374.6410404829184,2.2702800869838234e-5,340.9182596019767,349.0042
379.33404996706383,2.020043006453019e-5,341.27502906243495,349.9543
384.13020251671475,2.0109035263801658e-5,341.6220516801895,349.9543
388.92635506649816,2.114237897093233e-5,341.97379869841643,350.8995
393.82565068178707,2.185239502521808e-5,342.3535985307751,350.8995
398.77651782982883,1.9443132231215096e-5,342.7304323896018,351.8399
403.7789565106895,1.8948611311316406e-5,343.0665516259948,352.7755
408.8845382571221,1.8158603485543935e-5,343.4091661870143,352.7755
414.0416915363736,1.924666207360941e-5,343.7660813622203,353.7063
419.1988448156251,2.0236315033744735e-5,344.13924402371975,353.7063
424.5107126932674,1.685063269111762e-5,344.4896044735723,354.6322
429.82258057090974,1.6718916208679e-5,344.8053921468423,355.5532
435.23759151412384,1.9529318615636803e-5,345.15258705189007,355.5532
440.7041739900907,1.9691422828227826e-5,345.52717212637316,356.4694
446.2223279988766,1.7491084363491974e-5,345.90981346064655,356.4694
451.84362507323425,1.599878066160407e-5,346.23613028955754,357.3806
457.5164936804109,1.711762805932975e-5,346.5766646708854,358.287
463.2925053531594,1.801967069946973e-5,346.94075253692176,358.287
469.12008855607775,1.7577052843023297e-5,347.32575540448585,359.1884
474.99924329135155,1.6182217902833596e-5,347.65607166195946,359.1884
480.9815410921309,1.455609514353664e-5,347.98594867313324,360.0849
487.01541042579544,1.711219259484137e-5,348.3330440295612,360.9765
493.1524228249656,1.6927733047586386e-5,348.7219814613311,360.9765
499.34100675688853,1.360746786448311e-5,349.0427767403918,361.8631
505.632733754317,1.500545187297103e-5,349.3639708739978,361.8631
511.9760322844983,1.590544801184125e-5,349.71534769722496,362.7447
518.4224738801851,1.5303806341742057e-5,350.0907920547264,363.6213
524.920487008757,1.3092219153345842e-5,350.4112581729764,363.6213
531.5216432028346,1.4491559576835185e-5,350.735013045532,364.4928
538.2259424622854,1.4964548123652152e-5,351.09349065096654,364.4928
544.9818132546875,1.3446189067832508e-5,351.44891932787465,365.3593
551.8408271125952,1.3357646850991486e-5,351.7624516432226,366.2208
558.7514125031895,1.4632891884317485e-5,352.1112839264412,366.2208
565.7651409592894,1.3026104272052193e-5,352.4739438670174,367.0771
572.8820124810272,1.324709878475424e-5,352.81016853576944,367.0771
580.1020270682706,1.291461250966223e-5,353.13832795627593,367.9284
587.3736131882667,1.3322699467837252e-5,353.49025922254214,368.7745
594.7999139065213,1.2732031779402317e-5,353.8170960814665,368.7745
602.277786157661,1.3595792536948686e-5,354.1542529329309,369.6154
609.8072299414212,1.2547843116967388e-5,354.51457473090676,369.6154
617.491388323572,1.094081374200245e-5,354.84774618884245,370.4512
